nan,nan,param readonly uint16 busVoltages[0:2],param readonly uint16 busCurrents[0:2],param readonly uint16 analogueToDigitalReference,param readonly uint16 sensorCurrent,param readonly uint16 rawGyroTemperature[0:2],param readonly raw3 gyroStatus,param readonly uint16 mtm1Temperature,param readonly uint16 mtm2Temperature,param readonly uint16 eccStatisticsPacked_7,param readonly uint16 eccStatisticsPacked_6,param readonly uint16 eccStatisticsPacked_5,param readonly uint16 eccStatisticsPacked_4,param readonly uint16 eccStatisticsPacked_3,param readonly uint16 eccStatisticsPacked_2,param readonly uint16 eccStatisticsPacked_1,param readonly uint16 eccStatisticsPacked_0,param readonly uint16 rawGyroTemperature_2,param readonly uint16 rawGyroTemperature_1,param readonly uint16 rawGyroTemperature_0,param readonly uint16 busCurrents_2,param readonly uint16 busCurrents_1,param readonly uint16 busCurrents_0,param readonly uint16 busVoltages_2,param readonly uint16 busVoltages_1,param readonly uint16 busVoltages_0,param readonly uint16 eccStatisticsPacked[0:7],param readonly uint16 fss1ErrorCount,param readonly uint16 currRow,param readonly uint32 lastSvUpdate,param readonly uint16 successfulSvUpdates,param readonly uint16 totalFixFailures,cdh.telemetry.DataPool.paramValid
7413647,24712,140980305471188,65914967756127,32791,5738,2602789110370,000000110000001100000011,38853,38859,0,0,0,0,32723,32723,25,25,610,594,606,3423,1597,15347,9940,35079,32824,129809441727716775377536728396988416,57930,0,7413314,1275,346,1111111111
7413947,24713,140756971366082,64076722343222,32791,6320,2611379176036,000000110000001100000011,38923,38921,0,0,0,0,32723,32723,25,25,612,596,608,3382,1606,14919,9922,35143,32772,129809441727716775377536728396988416,57930,0,7413314,1275,346,1111111111
7414247,24714,140434842461881,58536214596916,32791,5617,2602789241444,000000110000001100000011,38936,38906,0,0,0,0,32723,32723,25,25,612,596,606,3380,1607,13629,9913,35046,32697,129809441727716775377536728396988416,57930,0,7413314,1275,346,1111111111
7414547,24715,141126321776346,77756189838814,32790,8951,2602789110370,000000110000001100000011,38848,38802,0,0,0,0,32723,32723,25,25,610,594,606,3550,1555,18104,9946,34887,32858,129809441727716775377536728396988416,57930,0,7413314,1275,346,1111111111
7414847,24716,141036139456209,69870633487768,32791,6008,2585608979040,000000110000001100000011,38701,38644,0,0,0,0,32723,32723,25,25,608,590,602,3480,1610,16268,9937,35070,32837,129809441727716775377536728396988416,57930,0,7414596,1276,346,1111111111
7415147,24717,141091971606051,66937169055112,32790,7136,2568428847706,000000110000001100000011,38501,38445,0,0,0,0,32723,32723,25,25,602,586,598,3464,1583,15585,9763,35033,32850,129809441727716775377536728396988416,57930,0,7414596,1276,346,1111111111
7415447,24718,141195047216745,65683031002581,32790,7988,2551248716374,000000110000001100000011,38263,38215,0,0,0,0,32723,32723,25,25,598,582,594,3541,1467,15293,9833,34978,32874,129809441727716775377536728396988416,57930,0,7414596,1276,346,1111111111
7415747,24719,140593761953337,69608634060538,32790,6287,2525478519376,000000110000001100000011,38014,37968,0,0,0,0,32723,32723,25,25,592,576,588,3834,1512,16207,9785,35133,32734,129809441727716775377536728396988416,57930,0,7414596,1276,346,1111111111
7416047,24720,141203642001100,71270784110251,32791,7921,2508298256972,000000110000001100000011,37804,37745,0,0,0,0,32723,32723,25,25,588,570,584,3755,1477,16594,9932,35052,32876,129809441727716775377536728396988416,57930,0,7414596,1276,346,1111111111
7416347,24721,141152106456703,69153363922712,32792,8245,2499708322378,000000110000001100000011,37710,37666,0,0,0,0,32723,32723,25,25,586,570,582,3864,1457,16101,9855,35114,32864,129809441727716775377536728396988416,57930,0,7414596,1276,347,1111111111
7416647,24722,141061909259979,63380935872419,32789,8123,2491118256714,000000110000001100000011,37637,37659,0,0,0,0,32723,32723,25,25,586,568,580,4003,1579,14757,9931,35070,32843,129809441727716775377536728396988416,57930,0,7414596,1276,347,1111111111
7416947,24723,141143494108800,62620728561496,32790,9165,2491118387786,000000110000001100000011,37684,37701,0,0,0,0,32723,32723,25,25,586,570,580,3928,1608,14580,9856,34772,32862,129809441727716775377536728396988416,57930,0,7414596,1276,347,1111111111
7417247,24724,140701137512148,67070301966021,32790,6163,2508298388044,000000110000001100000011,37849,37831,0,0,0,0,32723,32723,25,25,588,572,584,3781,1414,15616,9940,35154,32759,129809441727716775377536728396988416,57930,0,7414596,1276,347,1111111111
7417547,24725,141134924293666,61856221761158,32791,6711,2525478519376,000000110000001100000011,38039,38051,0,0,0,0,32723,32723,25,25,592,576,588,3718,1568,14402,9762,35079,32860,129809441727716775377536728396988416,57930,0,7417502,1277,347,1111111111
7417847,24726,140658173290180,72623696842418,32790,8233,2542658650710,000000110000001100000011,38229,38275,0,0,0,0,32723,32723,25,25,598,580,592,3762,1447,16909,9924,34932,32749,129809441727716775377536728396988416,57930,0,7417502,1277,347,1111111111
7418147,24727,140851462416001,69174846492207,32788,6410,2559838782042,000000110000001100000011,38419,38447,0,0,0,0,32723,32723,25,25,602,584,596,3631,1575,16106,9857,35170,32794,129809441727716775377536728396988416,57930,0,7417502,1277,347,1111111111
7418447,24728,141164981724886,76562179755589,32791,9193,2577019044446,000000110000001100000011,38624,38608,0,0,0,0,32723,32723,25,25,606,590,600,3653,1415,17826,9942,34967,32867,129809441727716775377536728396988416,57930,0,7417502,1277,347,1111111111
7418747,24729,140688248153692,61851928694021,32789,6688,2594199175778,000000110000001100000011,38893,38765,0,0,0,0,32723,32723,25,25,610,594,604,3333,1597,14401,9820,35086,32756,129809441727716775377536728396988416,57930,0,7418703,1278,347,1111111111
7419047,24730,140860041471662,69522741136654,32792,6067,2611379307110,000000110000001100000011,39166,38997,0,0,0,0,32723,32723,25,25,614,598,608,3342,1610,16187,9902,35004,32796,129809441727716775377536728396988416,57930,0,7418703,1278,347,1111111111
7419347,24731,141014666192457,70579295620474,32791,8231,2637149373034,000000110000001100000011,39367,39217,0,0,0,0,32723,32723,25,25,618,602,614,3450,1496,16433,9801,35094,32832,129809441727716775377536728396988416,57930,0,7418703,1278,347,1111111111
7419647,24732,140898695456391,71640157392157,32791,6620,2645739569774,000000110000001100000011,39468,39354,0,0,0,0,32723,32723,25,25,622,606,616,3357,1570,16680,9863,34993,32805,129809441727716775377536728396988416,57930,0,7418703,1278,347,1111111111
7419947,24733,140812807186020,66374527618206,32790,6999,2654329504366,000000110000001100000011,39433,39374,0,0,0,0,32723,32723,25,25,622,606,618,3230,1572,15454,9828,35162,32785,129809441727716775377536728396988416,57930,0,7418703,1278,347,1111111111
7420247,24734,140516453459594,65352324091189,32792,5889,2645739438700,000000110000001100000011,39340,39285,0,0,0,0,32723,32723,25,25,620,604,616,3381,1552,15216,9866,35147,32716,129809441727716775377536728396988416,57930,0,7420093,1279,347,1111111111
7420547,24735,140494977246919,64957186182528,32789,5906,2628559307368,000000110000001100000011,39139,39096,0,0,0,0,32723,32723,25,25,616,600,612,3456,1538,15124,9927,35126,32711,129809441727716775377536728396988416,57930,0,7420093,1279,347,1111111111
7420847,24736,140851449767545,71773293972875,32791,9080,2602789110372,000000110000001100000011,38900,38839,0,0,0,0,32723,32723,25,25,612,594,606,3467,1457,16711,9849,34977,32794,129809441727716775377536728396988416,57930,0,7420093,1279,347,1111111111
7421147,24737,141207935854254,62165461962106,32793,5737,2585608979038,000000110000001100000011,38625,38596,0,0,0,0,32723,32723,25,25,606,590,602,3450,1607,14474,9902,35035,32877,129809441727716775377536728396988416,57930,0,7420093,1279,347,1111111111
7421447,24738,141113447425619,68461873139238,32792,8896,2559838782040,000000110000001100000011,38373,38320,0,0,0,0,32723,32723,25,25,600,584,596,3622,1441,15940,9811,35048,32855,129809441727716775377536728396988416,57930,0,7420093,1279,347,1111111111
7421747,24739,141229415147216,67297948077615,32791,9046,2534068716116,000000110000001100000011,38160,38115,0,0,0,0,32723,32723,25,25,596,580,590,3631,1610,15669,9936,35103,32882,129809441727716775377536728396988416,57930,0,7420093,1279,348,1111111111
7422047,24740,141036120188525,65253541678813,32789,8274,2525478519376,000000110000001100000011,38030,37970,0,0,0,0,32723,32723,25,25,592,576,588,3805,1580,15193,9837,34776,32837,129809441727716775377536728396988416,57930,0,7420093,1279,348,1111111111
7422347,24741,140903001564770,66490487279345,32790,5504,2525478519376,000000110000001100000011,38074,37946,0,0,0,0,32723,32723,25,25,592,576,588,3825,1504,15481,9826,35163,32806,129809441727716775377536728396988416,57930,0,7420093,1279,348,1111111111
7422647,24742,141083373807277,66864154414730,32790,7859,2534068585042,000000110000001100000011,38185,38049,0,0,0,0,32723,32723,25,25,594,578,590,3722,1580,15568,9901,34913,32848,129809441727716775377536728396988416,57930,0,7420093,1279,348,1111111111
7422947,24743,140301704636100,75492743843298,32788,7722,2542658650710,000000110000001100000011,38371,38222,0,0,0,0,32723,32723,25,25,598,580,592,3554,1582,17577,9924,35140,32666,129809441727716775377536728396988416,57930,0,7422853,1280,348,1111111111
7423247,24744,141250874910360,71833418731044,32790,5493,2559838782042,000000110000001100000011,38550,38399,0,0,0,0,32723,32723,25,25,602,584,596,3620,1384,16725,9880,34873,32887,129809441727716775377536728396988416,57930,0,7422853,1280,348,1111111111
7423547,24745,141233714767430,69707419815375,32790,7856,2577019044446,000000110000001100000011,38681,38586,0,0,0,0,32723,32723,25,25,606,590,600,3535,1535,16230,9798,35174,32883,129809441727716775377536728396988416,57930,0,7422853,1280,348,1111111111
7423847,24746,141229409576656,75497027407372,32791,9259,2594199044704,000000110000001100000011,38795,38758,0,0,0,0,32723,32723,25,25,608,592,604,3596,1408,17578,9936,35018,32882,129809441727716775377536728396988416,57930,0,7422853,1280,348,1111111111
7424147,24747,141074778433220,68071038979529,32792,5403,2602789241444,000000110000001100000011,38934,38899,0,0,0,0,32723,32723,25,25,612,596,606,3529,1561,15849,9924,34830,32846,129809441727716775377536728396988416,57930,0,7422853,1280,348,1111111111
7424447,24748,140963126650573,68934330682616,32791,6664,2628559307368,000000110000001100000011,39164,39067,0,0,0,0,32723,32723,25,25,616,600,612,3320,1611,16050,9933,35095,32820,129809441727716775377536728396988416,57930,0,7424262,1281,348,1111111111
7424747,24749,140701127091923,66086768151884,32791,5976,2645739438700,000000110000001100000011,39422,39245,0,0,0,0,32723,32723,25,25,620,604,616,3404,1623,15387,9939,34995,32759,129809441727716775377536728396988416,57930,0,7424262,1281,348,1111111111
7425047,24750,140606644496076,71051737369880,32791,6234,2662919570032,000000110000001100000011,39643,39431,0,0,0,0,32723,32723,25,25,624,608,620,3352,1425,16543,9932,35097,32737,129809441727716775377536728396988416,57930,0,7424262,1281,348,1111111111
7425347,24751,141091973703342,66851260140700,32788,8999,2671509635700,000000110000001100000011,39781,39580,0,0,0,0,32723,32723,25,25,628,610,622,3228,1437,15565,9902,35065,32850,129809441727716775377536728396988416,57930,0,7424262,1281,348,1111111111
7425647,24752,140980297410265,71610094128358,32792,6748,2680099701364,000000110000001100000011,39749,39635,0,0,0,0,32723,32723,25,25,628,612,624,3302,1593,16673,9945,34956,32824,129809441727716775377536728396988416,57930,0,7425582,1282,348,1111111111
7425947,24753,141152104752744,65644384488630,32792,6935,2662919701106,000000110000001100000011,39580,39528,0,0,0,0,32723,32723,25,25,626,610,620,3254,1592,15284,9832,35088,32864,129809441727716775377536728396988416,57930,0,7425582,1282,348,1111111111
7426247,24754,140447711372990,66932875398475,32790,8647,2645739438702,000000110000001100000011,39358,39315,0,0,0,0,32723,32723,25,25,622,604,616,3403,1603,15584,9918,34802,32700,129809441727716775377536728396988416,57930,0,7425582,1282,348,1111111111
7426547,24755,140890096477809,74934396652868,32792,9086,2628559307368,000000110000001100000011,39088,39063,0,0,0,0,32723,32723,25,25,616,600,612,3396,1560,17447,9841,34855,32803,129809441727716775377536728396988416,57930,0,7425582,1282,348,1111111111
7426847,24756,141023261894162,69114713345439,32791,7937,2602789110370,000000110000001100000011,38841,38798,0,0,0,0,32723,32723,25,25,610,594,606,3487,1520,16092,9746,35182,32834,129809441727716775377536728396988416,57930,0,7426783,1283,348,1111111111
7427147,24757,141216534898265,72778320514501,32791,8494,2577018913372,000000110000001100000011,38565,38516,0,0,0,0,32723,32723,25,25,604,588,600,3525,1521,16945,9817,35174,32879,129809441727716775377536728396988416,57930,0,7426783,1283,348,1111111111
7427447,24758,141061915289163,64544872730070,32792,7346,2551248716374,000000110000001100000011,38298,38272,0,0,0,0,32723,32723,25,25,598,582,594,3542,1590,15028,9803,35162,32843,129809441727716775377536728396988416,57930,0,7426783,1283,348,1111111111
7427747,24759,140683959346893,76197117693670,32790,8933,2542658650708,000000110000001100000011,38137,38123,0,0,0,0,32723,32723,25,25,596,580,592,3814,1570,17741,9933,35180,32755,129809441727716775377536728396988416,57930,0,7426783,1283,348,1111111111
7428047,24760,141122023204523,69174847409761,32790,5689,2534068585042,000000110000001100000011,38098,38099,0,0,0,0,32723,32723,25,25,594,578,590,3681,1589,16106,9899,34832,32857,129809441727716775377536728396988416,57930,0,7426783,1283,348,1111111111
7428347,24761,141195046430246,71021678824996,32791,8095,2542658650710,000000110000001100000011,38219,38201,0,0,0,0,32723,32723,25,25,598,580,592,3620,1520,16536,9766,34966,32874,129809441727716775377536728396988416,57930,0,7426783,1283,349,1111111111
7428647,24762,140877226321606,69372374224275,32790,8868,2559838782040,000000110000001100000011,38383,38304,0,0,0,0,32723,32723,25,25,600,584,596,3475,953,16152,9926,35080,32800,129809441727716775377536728396988416,57930,0,7426783,1283,349,1111111111
7428947,24763,141306729539239,69466904988965,32792,7260,2568428847708,000000110000001100000011,38598,38454,0,0,0,0,32723,32723,25,25,604,586,598,3365,1586,16174,9895,35179,32900,129809441727716775377536728396988416,57930,0,7426783,1283,349,1111111111
7429247,24764,140812808627816,65378095205672,32789,7376,2594199044704,000000110000001100000011,38880,38683,0,0,0,0,32723,32723,25,25,608,592,604,3368,1572,15222,9832,35184,32785,129809441727716775377536728396988416,57930,0,7426783,1283,349,1111111111
7429547,24765,141225125226177,67899242319134,32788,6536,2611379176038,000000110000001100000011,39174,38941,0,0,0,0,32723,32723,25,25,614,596,608,3358,1592,15809,9921,35180,32881,129809441727716775377536728396988416,57930,0,7429543,1284,349,1111111111
7429847,24766,141070501553791,72499151506822,32790,7357,2637149504108,000000110000001100000011,39491,39225,0,0,0,0,32723,32723,25,25,620,604,614,3462,1580,16880,9855,35106,32845,129809441727716775377536728396988416,57930,0,7429543,1284,349,1111111111
7430147,24767,141242297296547,72314464570541,32791,7882,2662919701106,000000110000001100000011,39770,39504,0,0,0,0,32723,32723,25,25,626,610,620,3245,1529,16837,9891,35061,32885,129809441727716775377536728396988416,57930,0,7429543,1284,349,1111111111
7430447,24768,141044735354452,60443176537331,32792,9034,2688689767030,000000110000001100000011,40021,39728,0,0,0,0,32723,32723,25,25,630,614,626,3315,1553,14073,9812,35161,32839,129809441727716775377536728396988416,57930,0,7429543,1284,349,1111111111
7430747,24769,141109156718199,72104012680371,32792,5877,2705869898364,000000110000001100000011,40196,39926,0,0,0,0,32723,32723,25,25,636,618,630,3251,1552,16788,9847,35113,32854,129809441727716775377536728396988416,57930,0,7429543,1284,349,1111111111
7431047,24770,141220817413838,69183436098794,32787,7873,2723050029696,000000110000001100000011,40245,40077,0,0,0,0,32723,32723,25,25,640,622,634,3306,1570,16108,9934,34984,32880,129809441727716775377536728396988416,57930,0,7429543,1284,350,1111111111
7431347,24771,140400493733516,72653770460367,32792,6467,2714460095102,000000110000001100000011,40154,40073,0,0,0,0,32723,32723,25,25,638,622,632,3279,1582,16916,9868,35214,32689,129809441727716775377536728396988416,57930,0,7429543,1284,350,1111111111
7431647,24772,141010370635482,75505629138232,32789,8417,2697279963770,000000110000001100000011,39946,39889,0,0,0,0,32723,32723,25,25,634,618,628,3384,1588,17580,9946,35085,32831,129809441727716775377536728396988416,57930,0,7429543,1284,350,1111111111
7431947,24773,141152107898506,70549236747533,32789,5293,2680099701366,000000110000001100000011,39684,39644,0,0,0,0,32723,32723,25,25,630,612,624,3341,1586,16426,9866,35136,32864,129809441727716775377536728396988416,57930,0,7429543,1284,350,1111111111
7432247,24774,141053327582762,71713171115276,32789,9174,2654329504366,000000110000001100000011,39405,39364,0,0,0,0,32723,32723,25,25,622,606,618,3340,1559,16697,9770,35196,32841,129809441727716775377536728396988416,57930,0,7429543,1284,350,1111111111
7432547,24775,141083389601481,76970210823567,32792,8390,2628559307370,000000110000001100000011,39155,39107,0,0,0,0,32723,32723,25,25,618,600,612,3471,1555,17921,9929,35154,32848,129809441727716775377536728396988416,57930,0,7429543,1284,351,1111111111
7432847,24776,140787016214127,73555712675206,32792,6785,2602789110372,000000110000001100000011,38891,38844,0,0,0,0,32723,32723,25,25,612,594,606,3462,1568,17126,9839,34839,32779,129809441727716775377536728396988416,57930,0,7429543,1284,351,1111111111
7433147,24777,140641008363183,66151191219506,32790,6711,2577018913374,000000110000001100000011,38588,38584,0,0,0,0,32723,32723,25,25,606,588,600,3378,1601,15402,9903,35160,32745,129809441727716775377536728396988416,57930,0,7429543,1284,351,1111111111
7433447,24778,140756972086968,67353781734758,32789,6518,2559838913114,000000110000001100000011,38362,38461,0,0,0,0,32723,32723,25,25,602,586,596,3430,1596,15682,9912,35154,32772,129809441727716775377536728396988416,57930,0,7429543,1284,351,1111111111
7433747,24779,140894412678834,68281490607560,32789,6859,2551248847448,000000110000001100000011,38263,38403,0,0,0,0,32723,32723,25,25,600,584,594,3528,1534,15898,9906,35179,32804,129809441727716775377536728396988416,57930,0,7429543,1284,351,1111111111
7434047,24780,140752677709474,71670222949893,32787,6956,2559838782040,000000110000001100000011,38311,38415,0,0,0,0,32723,32723,25,25,600,584,596,3589,1582,16687,9890,35163,32771,129809441727716775377536728396988416,57930,0,7429543,1284,352,1111111111
7434347,24781,140649596855997,65975097625956,32789,6202,2559838913114,000000110000001100000011,38442,38492,0,0,0,0,32723,32723,25,25,602,586,596,3428,1602,15361,9917,35138,32747,129809441727716775377536728396988416,57930,0,7429543,1284,352,1111111111
7434647,24782,140885821171377,66413183503843,32788,5936,2577018913372,000000110000001100000011,38578,38646,0,0,0,0,32723,32723,25,25,604,588,600,3555,1590,15463,9905,35155,32802,129809441727716775377536728396988416,57930,0,7429543,1284,352,1111111111
7434947,24783,141006074029768,73272234348018,32790,9050,2594199175778,000000110000001100000011,38754,38830,0,0,0,0,32723,32723,25,25,610,594,604,3570,1408,17060,9928,35060,32830,129809441727716775377536728396988416,57930,0,7429543,1284,352,1111111111
7435247,24784,140318884505162,62556303330603,32789,6200,2611379307110,000000110000001100000011,38965,38968,0,0,0,0,32723,32723,25,25,614,598,608,3371,1597,14565,9802,35140,32670,129809441727716775377536728396988416,57930,0,7429543,1284,352,1111111111
7435547,24785,141242305750601,66679464856924,32789,8248,2628559438442,000000110000001100000011,39306,39179,0,0,0,0,32723,32723,25,25,618,602,612,3420,1489,15525,9801,35190,32885,129809441727716775377536728396988416,57930,0,7435356,1285,352,1111111111
7435847,24786,141130626836082,69655882829172,32790,7230,2654329504368,000000110000001100000011,39476,39470,0,0,0,0,32723,32723,25,25,624,606,618,3444,1575,16218,9842,35041,32859,129809441727716775377536728396988416,57930,0,7435356,1285,352,1111111111
7436147,24787,141160681252551,74814138289433,32790,9001,2671509766772,000000110000001100000011,39622,39670,0,0,0,0,32723,32723,25,25,628,612,622,3353,1571,17419,9927,34883,32866,129809441727716775377536728396988416,57930,0,7435356,1285,352,1111111111
7436447,24788,141096278042135,66597865065685,32792,6966,2680099832440,000000110000001100000011,39826,39744,0,0,0,0,32723,32723,25,25,632,614,624,3285,1559,15506,9751,35208,32851,129809441727716775377536728396988416,57930,0,7435356,1285,352,1111111111
7436747,24789,140864344041172,75978074754286,32790,7595,2697279832698,000000110000001100000011,40082,39890,0,0,0,0,32723,32723,25,25,634,616,628,3310,1576,17690,9940,35120,32797,129809441727716775377536728396988416,57930,0,7435356,1285,352,1111111111
7437047,24790,141104859260420,69161959230527,32791,8931,2705869898364,000000110000001100000011,40098,39964,0,0,0,0,32723,32723,25,25,636,618,630,3135,1539,16103,9732,35075,32853,129809441727716775377536728396988416,57930,0,7435356,1285,353,1111111111
7437347,24791,141182161266344,71111869009079,32793,7831,2697279832696,000000110000001100000011,39911,39831,0,0,0,0,32723,32723,25,25,632,616,628,3255,1457,16557,9896,34962,32871,129809441727716775377536728396988416,57930,0,7435356,1285,353,1111111111
7437647,24792,141169292224138,67010184481932,32791,7384,2671509766772,000000110000001100000011,39670,39608,0,0,0,0,32723,32723,25,25,628,612,622,3212,1598,15602,9866,35204,32868,129809441727716775377536728396988416,57930,0,7435356,1285,353,1111111111
7437947,24793,141040439535220,70897118743700,32792,7552,2654329504366,000000110000001100000011,39380,39339,0,0,0,0,32723,32723,25,25,622,606,618,3220,1428,16507,9844,35148,32838,129809441727716775377536728396988416,57930,0,7435356,1285,353,1111111111
7438247,24794,140860053399153,75329529711933,32791,6391,2628559307368,000000110000001100000011,39095,39061,0,0,0,0,32723,32723,25,25,616,600,612,3389,1500,17539,9841,35186,32796,129809441727716775377536728396988416,57930,0,7438117,1286,353,1111111111
7438547,24795,140821379884672,74539258482084,32790,8896,2602789110370,000000110000001100000011,38813,38769,0,0,0,0,32723,32723,25,25,610,594,606,3492,1542,17355,9856,34899,32787,129809441727716775377536728396988416,57930,0,7438117,1286,353,1111111111
